Starting Container
 INFO  Accepting connections at http://0.0.0.0:80
 HTTP  3/29/2026 4:16:21 PM 100.64.0.10 Returned 304 in 2 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.14 Returned 304 in 2 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.6 GET /assets/MatchLineupTab-DdPLBdt_.js
 HTTP  3/29/2026 4:16:21 PM 100.64.0.6 Returned 304 in 1 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.10 GET /assets/featureFlagsApi-DG6T8z_b.js
 HTTP  3/29/2026 4:16:21 PM 100.64.0.12 GET /assets/index-5Mja9fQM.js
 HTTP  3/29/2026 4:16:21 PM 100.64.0.10 Returned 304 in 2 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.12 Returned 304 in 2 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.11 GET /assets/MatchDetailWrapper-e_wX8hQR.js.map
 HTTP  3/29/2026 4:16:21 PM 100.64.0.11 Returned 304 in 3 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.12 GET /assets/featureFlagsApi-DG6T8z_b.js.map
 HTTP  3/29/2026 4:16:21 PM 100.64.0.13 GET /assets/seasonProviderHelpers-hChM9sgP.js.map
 HTTP  3/29/2026 4:16:21 PM 100.64.0.10 GET /assets/ShareButton-CAr5BUKt.js.map
 HTTP  3/29/2026 4:16:21 PM 100.64.0.11 GET /assets/index-5Mja9fQM.js.map
 HTTP  3/29/2026 4:16:21 PM 100.64.0.12 Returned 304 in 3 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.9 GET /assets/MatchLineupTab-DdPLBdt_.js.map
 HTTP  3/29/2026 4:16:21 PM 100.64.0.13 Returned 304 in 3 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.10 Returned 304 in 4 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.19 GET /assets/SeasonProvider-DVQ7wusg.js.map
 HTTP  3/29/2026 4:16:21 PM 100.64.0.9 Returned 304 in 3 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.11 Returned 304 in 4 ms
 HTTP  3/29/2026 4:16:21 PM 100.64.0.19 Returned 304 in 2 ms
 HTTP  3/29/2026 4:22:58 PM 100.64.0.20 GET /sitemap.xml
 HTTP  3/29/2026 4:22:58 PM 100.64.0.20 Returned 200 in 1 ms
 HTTP  3/29/2026 4:55:42 PM 100.64.0.21 GET /robots.txt
 HTTP  3/29/2026 4:55:42 PM 100.64.0.21 Returned 200 in 4 ms
 HTTP  3/29/2026 4:55:43 PM 100.64.0.21 GET /sitemap.xml
 HTTP  3/29/2026 4:55:43 PM 100.64.0.21 Returned 200 in 1 ms
